date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-29 09:38:51,fasttracknews_,,0,0,0,"UBA, Zenith Bank’s boards approve final dividend - http://fasttracknewsng.com/uba-zenith-banks-boards-approve-final-dividend/UBA …, Zenith Bank’s boards approve final dividendUBA, Zenith Bank’s boards approve final dividend pic.twitter.com/j01NBFaVHH",,,,1222454046235222016,https://twitter.com/fasttracknews_/status/1222454046235222016
2020-01-29 08:17:17,Duchess_kk1,,0,0,1,"UNION BANK STOP THIS FRAUD AND REVERSE MY MONEY. STOP POSTING ME. Date of debit: 13-01-2020, at UBA ATM ILUPEJU. Time of transaction: 9:22am. Please someone should help rebroadcast till this gets to the appropriate quarters. I want my money please. Thank you",,,,1222433519743524865,https://twitter.com/Duchess_kk1/status/1222433519743524865
2020-01-29 07:26:15,adedayo100,,0,0,0,"@gtbank_help Hello, I did interbank transfer this morning, the last one I did to uba bank the person hasn't gotten the money for 5 hours now",,@gtbank_help,,1222420678810460160,https://twitter.com/adedayo100/status/1222420678810460160
2020-01-28 14:50:37,Moregrace961,UBAGroup,0,1,5,"We need UBA Bank everywhere in Nigeria",,,,1222170116814786560,https://twitter.com/Moregrace961/status/1222170116814786560
2020-01-28 14:29:03,ShopeOmo,Sheddi_younG,0,0,0,"Boss pls just bless me God sees my heart, all I need right now is just N1k to buy small foodstuffs in my hostel 2070354304 Uba bank",,,,1222164689037209601,https://twitter.com/ShopeOmo/status/1222164689037209601
2020-01-28 12:54:30,Ayo_beerah,volqx,0,0,1,"UBA Best bank in the world",,,,1222140893966274561,https://twitter.com/Ayo_beerah/status/1222140893966274561
2020-01-28 11:30:50,Ibo_Boi_,,0,0,0,"@banks_220 Please My phone where they send my OTP to spoilt, how else can I credit my Betwinner and I tried Using transfer it’s saying Not yet up For UBA Bank",,@banks_220,,1222119838480523264,https://twitter.com/Ibo_Boi_/status/1222119838480523264
2020-01-28 10:28:00,Johnsonrhythm,Peruzi_VIBES,0,0,0,"United Bank for Africa UBA #Mozianomovenchy United Bank for Africa (UBA).",,,#Mozianomovenchy,1222104029624446976,https://twitter.com/Johnsonrhythm/status/1222104029624446976
2020-01-28 10:27:31,Johnsonrhythm,Peruzi_VIBES,0,0,0,"#Mozianomovenchy United Bank for Africa UBA .",,,#Mozianomovenchy,1222103905401700353,https://twitter.com/Johnsonrhythm/status/1222103905401700353
2020-01-28 10:26:38,Johnsonrhythm,Peruzi_VIBES,0,0,0,"UBA #Mozianomovenchy UBA United Bank for Africa.",,,#Mozianomovenchy,1222103683485306880,https://twitter.com/Johnsonrhythm/status/1222103683485306880
2020-01-28 10:26:17,Johnsonrhythm,Peruzi_VIBES,0,0,0,"United Bank for Africa #Mozianomovenchy UBA",,,#Mozianomovenchy,1222103596482924545,https://twitter.com/Johnsonrhythm/status/1222103596482924545
2020-01-28 10:25:45,Johnsonrhythm,Peruzi_VIBES,0,0,0,"United Bank for Africa UBA #Mozianomovenchy UBA",,,#Mozianomovenchy,1222103462550306816,https://twitter.com/Johnsonrhythm/status/1222103462550306816
2020-01-28 10:25:31,Johnsonrhythm,Peruzi_VIBES,0,0,0,"United Bank for Africa (UBA) #Mozianomovenchy",,,#Mozianomovenchy,1222103401527377920,https://twitter.com/Johnsonrhythm/status/1222103401527377920
2020-01-28 10:25:16,Johnsonrhythm,Peruzi_VIBES,0,0,0,"UBA #Mozianomovenchy United Bank for Africa.",,,#Mozianomovenchy,1222103339745398785,https://twitter.com/Johnsonrhythm/status/1222103339745398785
2020-01-28 09:45:54,Kali_Burger_Bar,Endiong_Okop,0,0,0,"UBA bank",,,,1222093435051696128,https://twitter.com/Kali_Burger_Bar/status/1222093435051696128
2020-01-28 09:05:00,ShopeOmo,FranklinOhaz,0,0,0,"2070354304 Uba bank Boss all I need is just N1500 to buy a carton of noodles in my hostel",,,,1222083139532730369,https://twitter.com/ShopeOmo/status/1222083139532730369
2020-01-27 10:57:33,ShopeOmo,KevOlaDiaries,0,0,0,"2070354304 Uba bank Boss all I need is just N1k to buy small foodstuffs in my hostel for the new week https://twitter.com/KevOlaDiaries/status/1221722900052488193 …",,,,1221749077249052672,https://twitter.com/ShopeOmo/status/1221749077249052672
2020-01-27 10:14:01,Pricelzz,FirstBankngr,0,0,0,"Amount is #100,000 Date: 26/01/2020 Wrong beneficiary detail UBA bank 2142051520, name: Bodunde Segun Peter I will appreciate it if it can be reversed bck to my account thank you.",,,#100,1221738119063646208,https://twitter.com/Pricelzz/status/1221738119063646208
2020-01-27 05:15:44,Pricelzz,FBN_help,0,0,0,"Account number 2142051520 UBA bank Account name . Bodunde Segun Peter",,,,1221663053940514816,https://twitter.com/Pricelzz/status/1221663053940514816
2020-01-26 23:35:46,GeoffreyDavid,pecky2good,0,0,0,"286620145 UBA BANK",,,,1221577501933219840,https://twitter.com/GeoffreyDavid/status/1221577501933219840
2020-01-26 22:16:21,Official_fally,joeboy0fficial,0,0,0,"2105799085.. UBA BANK: falola Olufemi Gideon",,,,1221557516066344960,https://twitter.com/Official_fally/status/1221557516066344960
2020-01-26 11:55:29,_Foccus0,,0,0,1,"*Recieves Alert* My bank account: #1000.05 Uba: Shit it's time to remove those Charges Balance: #940.05 MTN: You're running low on data, press 1 to recharge directly from your bank...",,,#1000 #940,1221401266271723526,https://twitter.com/_Foccus0/status/1221401266271723526
2020-01-26 10:09:00,SavzUnicorn,joeboy0fficial,0,0,1,"2094241570 UBABank Emmanuel oryiman apegba",,,,1221374469287137281,https://twitter.com/SavzUnicorn/status/1221374469287137281
2020-01-25 12:17:39,ShopeOmo,Andre_FOL0,0,0,0,"Done boss 2070354304 Uba bank All I need is just N1k, I go dey alright",,,,1221044457090494464,https://twitter.com/ShopeOmo/status/1221044457090494464
2020-01-24 20:02:02,Ogbeni_alaka,ZIatan_Ibile,0,0,0,"UbA bank #FidelityYearEndParty19",,,#FidelityYearEndParty19,1220798936233005058,https://twitter.com/Ogbeni_alaka/status/1220798936233005058
2020-01-24 14:30:10,I_Am_Emediong,mreazi,0,0,0,"Lord, UBA has built my bank account. Do the needful https://twitter.com/mreazi/status/1220698531968823296 …",,,,1220715418668740610,https://twitter.com/I_Am_Emediong/status/1220715418668740610
2020-01-23 16:51:18,OYEWALEAYOMIDE6,OFFIClAL2baba,0,0,0,"UBA Bank #ForexMasterClass",,,#ForexMasterClass,1220388551084445697,https://twitter.com/OYEWALEAYOMIDE6/status/1220388551084445697
2020-01-23 16:44:49,currentiyke,tundeednuut,0,0,0,"UBA bank #StreetFoodzNaijaKings",,,#StreetFoodzNaijaKings,1220386917310771201,https://twitter.com/currentiyke/status/1220386917310771201
2020-01-23 10:04:40,Ohrock4,accessbank_help,1,0,0,"I transfer money form first bank to UBA bank wit my access bank cand till nw the person I sent the money to didn't get it an they didn't reverse it back to me 80k since 13 /01/2020",,,,1220286216869949441,https://twitter.com/Ohrock4/status/1220286216869949441
2020-01-23 02:40:53,ossy2_jones,UBAGroup,0,0,0,"This short code isn't functional. I can barely use it one of transferring cash to transfer to any bank, including UBA bank.",,,,1220174533283532802,https://twitter.com/ossy2_jones/status/1220174533283532802
2020-01-22 20:42:32,Johnnie_Abs,TheAkurePlug,1,0,1,"Inside UBA, Alagbaka premises, taking a shot of Zenith Bank",,,,1220084354560466944,https://twitter.com/Johnnie_Abs/status/1220084354560466944
2020-01-19 12:50:33,Tommy4gunners,,0,0,0,"UBA Bank Graduate Trainee Recruitment 2020 | Requirements and how to apply https://recruitmentportalngr.com/?p=741",,,,1218878411105542145,https://twitter.com/Tommy4gunners/status/1218878411105542145
2020-01-17 20:23:35,Olapappy1,tundeednuut,0,0,0,"UBA bank #VCPOLOPH",,,#VCPOLOPH,1218267643980980224,https://twitter.com/Olapappy1/status/1218267643980980224
2020-01-17 10:50:57,MadMaryam,,1,0,0,"This ebira blood running through my veins >>> Entered UBA and waited on the queue for 5 minutes, next thing my complaint senses started tingling. Asked the manager if it’s sleep at the bank day today and so he went to bring out two extra teller guys from their stash. Nonsense",,,,1218123538021916672,https://twitter.com/MadMaryam/status/1218123538021916672
2020-01-17 10:24:56,GobiDaniel,,1,4,5,"My kids are indeed grateful to you all for your donations so far. With N2550 you'll be giving a child a reason to stay in school. Let's make this happen for them!!! Account Number: 2070946543 Account Name: Gobi Daniel Bank: UBA #CAK #BacktoSchool #RebuildNigeriapic.twitter.com/y7FfUmH3R6",,,#CAK #BacktoSchool #RebuildNigeriapic,1218116988138147842,https://twitter.com/GobiDaniel/status/1218116988138147842
2020-01-17 10:22:23,GobiDaniel,,0,5,3,"My kids are indeed grateful to you all for your donations so far. With N2550 you'll be giving a child a reason to stay in school. Let's make this happen for them!!! Account Number: 2070946543 Account Name: Gobi Daniel Bank: UBA #CAK #BacktoSchool #RebuildNigeriapic.twitter.com/F8N0MMkJKK",,,#CAK #BacktoSchool #RebuildNigeriapic,1218116347646877696,https://twitter.com/GobiDaniel/status/1218116347646877696
2020-01-17 06:12:22,ogoga_90,MI_Abaga,2,0,3,"Why do we support acts like this? If you claim he is rushing to withdraw more money. I hope you can see a UBA bank in front of the place but instead he went the other way.",,,,1218053429295296514,https://twitter.com/ogoga_90/status/1218053429295296514
2020-01-16 21:00:19,GobiDaniel,,0,1,0,"We sincerely appreciate our anonymous donors. God bless you richly Let's make this happen!!! Account Number: 2070946543 Account Name: Gobi Daniel Bank: UBA #CAK #BacktoSchool #RebuildNigeria #RebuildAfrica @InsideKaduna_ @GPforEducation @WBG_Education @UNICEFEducationpic.twitter.com/LyuuSCDXTX",,@InsideKaduna_ @GPforEducation @WBG_Education @UNICEFEducationpic,#CAK #BacktoSchool #RebuildNigeria #RebuildAfrica,1217914499770003476,https://twitter.com/GobiDaniel/status/1217914499770003476
2020-01-15 09:55:39,ladyoutshine,,7,1,5,"The day the Nigerian banking sector will upgrade and allow people to enter any bank branch and pay money into their accounts. For example, if your bank account is UBA and your bank is Access, you can pay money into AccessBank which will be posted into your UBA bank account.",,,,1217384842469498880,https://twitter.com/ladyoutshine/status/1217384842469498880
2020-01-14 13:59:30,OluwaJayBoss,,2,1,5,"This new year, we were all greeted with the news of sack of about 4,000 staff of the UBA bank and so many people started cursing and abusing the banks. Well, some of us already knew that banks were going to lay-off after CBN blocked most of the ""easy""",,,,1217083822086545413,https://twitter.com/OluwaJayBoss/status/1217083822086545413
2020-01-10 19:08:16,Comr_Abk,Dongarrus1,1,0,1,"I operate UBA. FIDELITY and ZENITH BANK. I was shock wen I first saw it https://twitter.com/Dongarrus1/status/1215700274108608519 …",,,,1215711974929072128,https://twitter.com/Comr_Abk/status/1215711974929072128
2020-01-10 11:10:09,OAkuruyejo,,1,0,0,"@UNIONBANK_NG hello I tried transferring from union bank account to UBA yesterday using a UBA ATM. The union bank account was debited despite the response ""Issuer or switch inoperative"" displayed on the ATM. Please I demand reversal of the amount. #10,025",,@UNIONBANK_NG,#10,1215591653962108929,https://twitter.com/OAkuruyejo/status/1215591653962108929
2020-01-10 08:22:27,nayneenarh_,,1,7,20,"Dear Kaduna people... If you are looking for where to register for your NIMC, walk into UBA bank opposite post office in town... My sister did hers, people were not plenty, though I dunno if they will be plenty today sha... But go there and try your luck.",,,,1215549452028665859,https://twitter.com/nayneenarh_/status/1215549452028665859
2020-01-10 07:24:23,AkumkaExcellent,,1,0,1,"#UBA bank what is your problem? One is tired pls.",,,#UBA,1215534837861404672,https://twitter.com/AkumkaExcellent/status/1215534837861404672
2020-01-09 19:16:50,tonye_mb,,1,2,9,"His passion for his craft earned him a spot at the United Bank Of Africa(UBA) Headquarters in Lagos, Nigeria where he works as the official documentary photographer to the UBA house. Come hangout with Tobi James at the Tonye Photography Hangout.",,,,1215351742503759874,https://twitter.com/tonye_mb/status/1215351742503759874
2020-01-07 15:34:39,Ibrahim_Bello_,,0,1,1,"ACCOUNT NAME: Abubakar Gumi College old Student's Association NUMBER: 2140299124 BANK: UBA",,,,1214571055559401473,https://twitter.com/Ibrahim_Bello_/status/1214571055559401473
2020-01-07 08:04:59,neemartfood,,0,0,1,"So UBA still charged me N52.50 for an inter bank transaction? Hasn't the charge been revised to N10.50? @UBAGroup @UBACares",,@UBAGroup @UBACares,,1214457891865997312,https://twitter.com/neemartfood/status/1214457891865997312
2020-01-06 17:16:41,ihekauche,runningdog46,1,0,0,"@ZenithBank is reducing my expenses banking with them and you’re here dragging with that useless bank called uba free them abeg https://twitter.com/runningdog46/status/1214176847954677760 …",,@ZenithBank,,1214234343775846405,https://twitter.com/ihekauche/status/1214234343775846405
2020-01-05 09:02:07,Agbatordude,,0,0,1,"UBA Recruits 4000 New Staff, Promotes Over 5,000; Increases Salaries Up to 170%. Over 5,000 staff started the new year with a lot of cheer as the bank announced its promotion to new grades as well as salary upgrades Read more : https://ubagroup.com #AfricasGlobalBank #uba pic.twitter.com/j04NUUFAyi",,,#AfricasGlobalBank #uba,1213747494196305920,https://twitter.com/Agbatordude/status/1213747494196305920
2020-01-04 06:09:46,m2kur,,1,0,1,"Avoid Lavita Ricca International, they going round hacking peoples Facebook account and asking friends of the hacked account to invest in one shady business. Below is their details:OGUNMAKINJU KOLAWOLE ACCOUNT NUMBER:2137158324 UBA BANK and LAVITA RICCA INTL NUMBER 8105466380 ECO",,,,1213341732345131008,https://twitter.com/m2kur/status/1213341732345131008
2020-01-04 05:57:00,m2kur,,1,0,0,"@UBAGroup ACCOUNT NAME: OGUNMAKINJU KOLAWOLE ACCOUNT NUMBER:2137158324 UBA BANK. The above account details is a scammer, they hacking peoples Facebook account and asking the friends of the hacked account to come and invest in one shady business acting as if it was the owner of th",,@UBAGroup,,1213338520410034176,https://twitter.com/m2kur/status/1213338520410034176
2020-01-02 07:11:36,iamTROL,,1,0,0,"Why is Zenith Bank charging #10 for interbank transfers and UBA is charging #25?",,,#10 #25,1212632519797067776,https://twitter.com/iamTROL/status/1212632519797067776
2019-12-30 21:19:43,david_ojame,farouq_yahaya,0,0,0,"See pls notice me and pick me when choosing sir . Account number 2120624915 Account name Ojame okezimena David Bank Uba bank . @farouq_yahaya @Daviz_ovoxo @Victor_Akanzpic.twitter.com/SzT6FEHIku",,@farouq_yahaya @Daviz_ovoxo @Victor_Akanzpic,,1211758791307513857,https://twitter.com/david_ojame/status/1211758791307513857
2019-12-30 21:03:40,david_ojame,Buttergirlll,0,0,0,"Pls ma send me money even if it is 1k it will do . Save a brother with a kind gesture of urs Account number 2120624915 Account name Ojame okezimena David Bank Uba bank .",,,,1211754752524115971,https://twitter.com/david_ojame/status/1211754752524115971
2019-12-30 19:08:14,david_ojame,farouq_yahaya,0,0,0,"Following @Daviz_ovoxo And also following u sir . @farouq_yahaya Account number 2120624915 Account name Ojame okezimena David Bank Uba bank . pic.twitter.com/IOjR2Y1w7O",,@Daviz_ovoxo @farouq_yahaya,,1211725698781655040,https://twitter.com/david_ojame/status/1211725698781655040
2019-12-29 16:08:39,MrHarkim,ihekauche,1,0,0,"UBA happens to be one fucktard bank https://twitter.com/ihekauche/status/1210926572544364544 …",,,,1211318118129242117,https://twitter.com/MrHarkim/status/1211318118129242117
2019-12-29 09:14:24,Iam_Papitosme,,0,0,0,"I urge @wizkidayo to see to this, so that the bank will continue to live up to its name United Bank For Africa.... cc: @UBAGroup @wizkidayo @TonyOElumelu Pls retweet unt the right person(s) see this #ForBetterUBA #Wizkidfc #uba #Leo #AbujaTwitterCommunity",,@wizkidayo @UBAGroup @wizkidayo @TonyOElumelu,#ForBetterUBA #Wizkidfc #uba #Leo #AbujaTwitterCommunity,1211213868162306048,https://twitter.com/Iam_Papitosme/status/1211213868162306048
2019-12-28 15:49:15,Nenkimwa__,Kehmah,1,0,0,"I have accounts with Access, Ecobank, UBA and Zenith so which will be more convenient? I have others on standby incase your preferred bank is not listed",,,,1210950849498877952,https://twitter.com/Nenkimwa__/status/1210950849498877952
2019-12-27 09:05:26,david_ojame,JoelE_Edet,0,1,1,"UBA BANK #JoelCares #JoelCares #JoelCares #Joel4Jen #Joel4Jen #Joel4Jen UBA BANK UBA BANK UBA BANK UBA BANK",,,#JoelCares #JoelCares #JoelCares #Joel4Jen #Joel4Jen #Joel4Jen,1210486838886064129,https://twitter.com/david_ojame/status/1210486838886064129
2019-12-26 08:41:00,david_ojame,mrmikerezzy,0,0,0,"Account number 2120624915 Account name Ojame okezimena David Bank Uba bank . Send it back so I can send bigger one to u",,,,1210118302246281216,https://twitter.com/david_ojame/status/1210118302246281216
2019-12-25 20:13:55,david_ojame,Wordsaregods,0,0,0,"UBA BANK",,,,1209930290375921666,https://twitter.com/david_ojame/status/1209930290375921666
2019-12-25 20:12:34,david_ojame,_GiveawayNG,0,0,0,"UBA BANK #WINERSmerit UBA BANK #WINERSmerit UBA BANK #WINERSmerit UBA BANK #WINERSmerit UBA BANK #WINERSmerit",,,#WINERSmerit #WINERSmerit #WINERSmerit #WINERSmerit #WINERSmerit,1209929951585148929,https://twitter.com/david_ojame/status/1209929951585148929
2019-12-24 22:32:22,david_ojame,BolanleCole,0,0,0,"Account number 2120624915 Account name Ojame okezimena David Bank Uba bank .",,,,1209602743981268992,https://twitter.com/david_ojame/status/1209602743981268992
2019-12-24 13:34:56,MekaUgo,,2,0,0,"Please does anyone know uba bank correct handle.",,,,1209467495784038402,https://twitter.com/MekaUgo/status/1209467495784038402
2019-12-23 12:29:32,mrlilgaga_dot,,0,4,15,"I want to put a smile on the kids on the streets on the 27th. While others are enjoying, I want them to enjoy also.Any Amount will go a long way to help a street kids smile #OLIC6 #HappyBirthdayTacha #Christmas Davido Access Bank Cavani (2075178707 UBA) Pics from last Outreach pic.twitter.com/45Rs3wTe9S",,,#OLIC6 #HappyBirthdayTacha #Christmas,1209088648756510720,https://twitter.com/mrlilgaga_dot/status/1209088648756510720
2019-12-21 17:33:32,MolSeka,,0,0,0,"U.B.A: That bank looks like a shrine.. Everywhere is just painted Red! And the bank is very stingy, they will never employ workers. It’s only UBA you will enter & see empty cashier seats They will be up to like 2… https://www.instagram.com/p/B6V86v1FHhW/?igshid=x41n3lcpm6e9 …",,,,1208440377868460037,https://twitter.com/MolSeka/status/1208440377868460037
2019-12-20 18:26:57,dmax92,,1,0,0,"@UBACares dear UBA! This unexplained regular debits u ppl are doing... Shey mk person change bank rest ni",,@UBACares,,1208091431778291713,https://twitter.com/dmax92/status/1208091431778291713
2019-12-20 10:06:31,Dele_flex,RealDreylo,0,0,0,"#MokrossEP uba bank",,,#MokrossEP,1207965494655045633,https://twitter.com/Dele_flex/status/1207965494655045633
2019-12-18 20:55:41,DidiCustoms,UgoIkeakor,0,0,0,"guys @wizkidayo should pitch this idea to oyedepo oo .. he will cash out than what UBA bank is giving him.. @davido mad o https://twitter.com/UgoIkeakor/status/1207385469039849472 …",,@wizkidayo @davido,,1207404088050229249,https://twitter.com/DidiCustoms/status/1207404088050229249
2019-12-18 09:02:33,PharookMuhammad,GroupEcobank,1,0,0,"Hi, I did a twin ATM transaction(transfer) of 15,000 to a UBA account and 5000 to a first bank account on the 11/12/2019 for which I was debited and beneficiaries are to receive. Lodged a complain immediately at a branch, its been 7days since then and story is the same. Kindly..",,,,1207224621650599939,https://twitter.com/PharookMuhammad/status/1207224621650599939
2019-12-14 22:23:45,jerrydoubles,dan_wondaful,1,0,1,"Nope. 7up, Glo are green Airtel, UBA are red There isn't a problem having same color with another brand, but ensure not in your industry. For instance, in the banking industry, every brand color is unique to the bank. #ConsultingWithJey",,,#ConsultingWithJey,1205976700087132160,https://twitter.com/jerrydoubles/status/1205976700087132160
2019-12-10 12:42:51,MosesEhiguese,UBAGroup,0,0,0,"UBA the best bank. I love you, UBA.",,,,1204380958771859457,https://twitter.com/MosesEhiguese/status/1204380958771859457
2019-12-07 14:51:12,ihekauche,,0,0,1,"No be say person no dey work but my bank don turn me broke again Uba Allah ya isa",,,,1203326095648526336,https://twitter.com/ihekauche/status/1203326095648526336
2019-12-05 17:12:37,mahirbatola,BalarabeMadeena,1,0,0,"First bank, gtbank, Fcmb or UBA?",,,,1202636908435771395,https://twitter.com/mahirbatola/status/1202636908435771395
2019-12-05 05:49:59,Timii44320707,King_Chris_Jr,0,0,0,"UBA bank. #GirlsTheEp",,,#GirlsTheEp,1202465116031197184,https://twitter.com/Timii44320707/status/1202465116031197184
2019-12-04 14:27:54,Ahmed24rill,,0,0,1,"You are never too old to set another goal or to dream a new dream...... @Uba Bank https://www.instagram.com/p/B5p2KbSFvbX/?igshid=1i80kbz37gidu …",,@Uba,,1202233068750290945,https://twitter.com/Ahmed24rill/status/1202233068750290945
2019-12-02 20:35:08,AammrAdamu,,0,0,1,"UBA BANK pic.twitter.com/a0Az1wVJDx",,,,1201600708153368577,https://twitter.com/AammrAdamu/status/1201600708153368577
2019-12-01 12:11:53,made_ife,D0NJAZZY__,0,0,0,"Firstbank Polaris bank Zenith bank GT bank UBA Access bank Stanbic IBTC Sterling bank Wema bank #AriseAbuja",,,#AriseAbuja,1201111676860411904,https://twitter.com/made_ife/status/1201111676860411904
2019-11-28 08:02:48,AbdulkhaliqHa18,,0,4,9,"Along, my guy told him he'll show up at the bank. My guy now called the nigga again and was like I have three bank accounts.two uba and one access,which of my accounts has issues,the guy said my friend should confirm the account number,my guy said 00 that's how he began cursing",,,,1199961826026573824,https://twitter.com/AbdulkhaliqHa18/status/1199961826026573824
2019-11-28 06:12:48,flawed_queeen,ubaa_a,2,1,5,"I don’t know But back to ur Handle, wlh I tot it’s UBA bank that replied my tweet. I tot it’s a credit alert https://twitter.com/ubaa_a/status/1199933705919369216 …",,,,1199934145574637569,https://twitter.com/flawed_queeen/status/1199934145574637569
2019-11-26 06:56:29,Phylip1l,motivatedgeorg_,0,0,0,"Uba bank #MorienEp #MorienEp #MorienEp #MorienEp #MorienEp #MorienEp #MorienEp #MorienEp",,,#MorienEp #MorienEp #MorienEp #MorienEp #MorienEp #MorienEp #MorienEp #MorienEp,1199220363592454144,https://twitter.com/Phylip1l/status/1199220363592454144
2019-11-24 11:08:59,adeleyetyp,Adeoye_Braimah,0,0,0,"Lol, UBA bank manager. The guy dey use arsenal do part-time job.",,,,1198559131218726913,https://twitter.com/adeleyetyp/status/1198559131218726913
2019-11-21 23:29:39,callme_BieJibbs,,0,0,0,"The robbery today that led to the death of a police officer and a girl child.@UBA BANK, OYE EKITI, EKITI STATE. @Oye, Nigeria https://www.instagram.com/p/B5JV0xAl_hb/?igshid=1950vi0xfpgyo …",,@UBA @Oye,,1197658360428072964,https://twitter.com/callme_BieJibbs/status/1197658360428072964
2019-11-21 11:34:02,dayodankano,,0,0,0,"@UBAGroup @UBAGroup Hello UBA, Please kindly help me reverse my #2,000 which was deducted for my DSTV activation, but the money did not hit DSTV account. Kindly help resolve this. I went to the bank to complain and they are telling me to wait for 10 working days which I can't.",,@UBAGroup @UBAGroup,#2,1197478269144186880,https://twitter.com/dayodankano/status/1197478269144186880
2019-11-20 14:52:52,aniszang,,0,0,0,"Do you know that a #1,000 from you can help us in driving our cause- having a country where I am a Nigerian stands taller For Donations: Account number: 1022161533 Bank: UBA Account name: ANISZA Foundation. @oandofoundation @ubagroup @firstbanknigeria @gtbank @unionbankngpic.twitter.com/MBa7E0WVQe",,@oandofoundation @ubagroup @firstbanknigeria @gtbank @unionbankngpic,#1,1197165919635677184,https://twitter.com/aniszang/status/1197165919635677184
2019-11-20 00:11:53,harbeysamuel,harbeysamuel,0,0,0,"2101442297 uba bank hunpatin Sonayon Abiodun",,,,1196944215353151488,https://twitter.com/harbeysamuel/status/1196944215353151488
2019-11-16 19:23:31,Rene_dAphrodite,wizkidayo,0,0,0,"I might just go ahead & open a bank account with UBA because of wizkid https://twitter.com/wizkidayo/status/1195736207742963713 …",,,,1195784481862500353,https://twitter.com/Rene_dAphrodite/status/1195784481862500353
2019-11-13 19:00:32,Hazel2MO,Masterariyo,1,0,2,"Uba is still the best bank, they would remove your money for no reason, you will screenshot the debits , send them a mail and get tour money back in 24 hours. Quote me.",,,,1194691533901123584,https://twitter.com/Hazel2MO/status/1194691533901123584
